sender,receiver,edge_type
andermm1,@thinksci,mention
andermm1,@bmsscienceteach,mention
andermm1,@ngss_tweeps,mention
roblynhatch,@stemteachtools,mention
roblynhatch,@philiplbell,mention
roblynhatch,@cindylkern,mention
sciressoehl,@bmsscienceteach,mention
sciressoehl,@ngss_tweeps,mention
sciressoehl,@ck12foundation,mention
sciressoehl,@bmsscienceteach,mention
sciressoehl,@ngss_tweeps,mention
sciressoehl,@ck12foundation,mention
drthomasste,@ctskeeley,mention
l_mendoza001,@bmsscienceteach,mention
l_mendoza001,@ngss_tweeps,mention
frizzlerichard,@msxgarcia,mention
msxgarcia,@scifri,mention
thinksci,@bmsscienceteach,mention
thinksci,@ngss_tweeps,mention
bmsscienceteach,@drprinceedu,mention
bmsscienceteach,@ngss_tweeps,mention
bmsscienceteach,@onenoteedu,mention
mistersci,@bmsscienceteach,mention
mistersci,@ngss_tweeps,mention
caltech,@debdoesscience,mention
caltech,@celestelabedz,mention
caltech,@drvasshe,mention
thinkthottank,@ctskeeley,mention
pintobeanz11,@jlabar2me,mention
sciencecat222,@ctskeeley,mention
nkcscience,@ctskeeley,mention
kmglasheen,@ctskeeley,mention
sciencecat222,@ctskeeley,mention
mrskohout,@nsta,mention
mrskohout,@stacythib,mention
newark_usd,@alamedacountywd,mention
garthoakland,@alamedacountywd,mention
m_j_spasojevic,@loraleelarios,mention
m_j_spasojevic,@atborowsky,mention
m_j_spasojevic,@asp,mention
depi_depi74,@paromatta,mention
depi_depi74,@fa_fanculo,mention
depi_depi74,@claudia_gln,mention
depi_depi74,@caporix,mention
depi_depi74,@simorugg,mention
depi_depi74,@bukaniere,mention
depi_depi74,@andy_983,mention
depi_depi74,@robertohusky49,mention
depi_depi74,@cheshirecat_82,mention
depi_depi74,@death35902652,mention
depi_depi74,@andrea76,mention
depi_depi74,@marcocf69,mention
depi_depi74,@eloblu28,mention
depi_depi74,@iosonocolui,mention
depi_depi74,@_nad_ia,mention
depi_depi74,@william_fly,mention
depi_depi74,@maryr_fra,mention
loraleelarios,@atborowsky,mention
loraleelarios,@aspb,mention
ezbyte,@californiapta,mention
tracyscottkelly,@ibchemninja,mention
congerjan,@storytime_stem,mention
room9pics,@tjscience,mention
room9pics,@3dplanjeanane,mention
room9pics,@a2_math,mention
sciencecat222,@ctskeeley,mention
plcdmoore25,@ricvillasanta1,mention
plcdmoore25,@perfectionlearn,mention
cindylkern,@philiplbell,mention
cindylkern,@stemteachtools,mention
thevar_raj,@ngss_official,mention
thevar_raj,@airtelindia,mention
thevar_raj,@airtel_presence,mention
thevar_raj,@vodafonein,mention
davidmiyashiro,@msdelacruzd,mention
davidmiyashiro,@crestcoyotes,mention
davidmiyashiro,@cajonvalleyusd,mention
tuesnav03,@assortedge,mention
teachearthspace,@philiplbell,mention
teachearthspace,@stemteachtools,mention
laurawalls2532,@tenstrands,mention
laurawalls2532,@californiapta,mention
philiplbell,@stemteachtools,mention
alcoholmolec,@cacaverdeydura,mention
alcoholmolec,@maaryschreiner,mention
alcoholmolec,@culeroenp,mention
alcoholmolec,@nachugeraci,mention
castonchris,@reallyamerican1,mention
a2_math,@tjscience,mention
a2_math,@3dplanjeanane,mention
a2_math,@a2_math,mention
miliki69,@rinchausti,mention
rcoestem,@ca_scas2,mention
nekemode,@mazinnamdikanu,mention
nekemode,@statedept,mention
mrjonesteaches,@rdavisteaches,mention
mrjonesteaches,@nsta,mention
cindylkern,@stemteachtools,mention
cindylkern,@philiplbell,mention
cindylkern,@kat_arada,mention
cindylkern,@jnprezzo,mention
cindylkern,@rhinehah,mention
kimwatters5,@ekucoe,mention
kimwatters5,@ekupimser,mention
kimwatters5,@kyscita,mention
kimwatters5,@kydeptofed,mention
kimwatters5,@stemteachtools,mention
kimwatters5,@cojasonglass,mention
ashcraftlizette,@megancoonan,mention
ashcraftlizette,@smithsonianscie,mention
ashcraftlizette,@smithsonianscie,mention
ashcraftlizette,@exemplars,mention
ashcraftlizette,@lgates_science,mention
ashcraftlizette,@ashcraftlizette,mention
limnogirl,@jsonbecker,mention
triassociation,@paulandersen,mention
sashapal,@philiplbell,mention
sashapal,@stemteachtools,mention
stemteachtools,@philiplbell,mention
stemteachtools,@stemteachtools,mention
stemteachtools,@cindylkern,mention
stemteachtools,@stemteachtools,mention
wesleyryanclapp,@mmpadellan,mention
steminterest,@pugh_learning,mention
philiplbell,@stemteachtools,mention
lezifan,@tenstrands,mention
lezifan,@californiapta,mention
benjaminheddy,@pugh_learning,mention
philiplbell,@cindylkern,mention
philiplbell,@stemteachtools,mention
i2mlizzie,@msdelacruzd,mention
i2mlizzie,@crestcoyotes,mention
i2mlizzie,@cajonvalleyusd,mention
kat_arada,@cindylkern,mention
kat_arada,@stemteachtools,mention
kat_arada,@cindylkern,mention
kat_arada,@stemteachtools,mention
wolverileon,@theartofadriane,mention
wolverileon,@luisoart,mention
iember_network,@cindylkern,mention
iember_network,@stemteachtools,mention
iember_network,@cindylkern,mention
iember_network,@stemteachtools,mention
createosity,@stemteachtools,mention
msdelacruzd,@crestcoyotes,mention
msdelacruzd,@cajonvalleyusd,mention
whart_shms,@nstastem20,mention
dcstemspark,@stemteachtools,mention
cindylkern,@stemteachtools,mention
cindylkern,@philiplbell,mention
cindylkern,@rhinehah,mention
cindylkern,@kat_arada,mention
cindylkern,@garciascihawk,mention
4piffle,@alextvalencic,mention
jenniferfine5,@stemteachtools,mention
teaghann,@dailyejt,mention
davidmitchell50,@conwayschools,mention
prufrockpress,@middleweb,mention
prufrockpress,@nsta,mention
prufrockpress,@prufrockpress,mention
certs_roncox,@ricvillasanta1,mention
certs_roncox,@perfectionlearn,mention
sanjanind,@abhishe61574896,mention
sanjanind,@shahrukh_1504,mention
sanjanind,@ngss_official,mention
sanjanind,@mukuls976,mention
sanjanind,@beebomco,mention
ajayone17,@sanjanind,mention
ajayone17,@ngss_official,mention
ajayone17,@mukuls976,mention
ajayone17,@beebomco,mention
amey0073,@ngss_official,mention
amey0073,@mukuls976,mention
amey0073,@beebomco,mention
nilsxwillam,@sanjanind,mention
nilsxwillam,@ngss_official,mention
nilsxwillam,@mukuls976,mention
nilsxwillam,@beebomco,mention
abhsihekarora,@savankansagar11,mention
abhsihekarora,@sunday_standard,mention
abhsihekarora,@sadhgurujv,mention
abhsihekarora,@ishafoundation,mention
abhsihekarora,@gsvasu_tnie,mention
abhsihekarora,@etteth,mention
mindmyedu,@paidinappls,mention
edchateu,@sciencewithsue,mention
mylearnie,@sciencewithsue,mention
middleweb,@middleweb,mention
middleweb,@nsta,mention
middleweb,@prufrockpress,mention
triassociation,@paulandersen,mention
lrohrer99752,@philiplbell,mention
savankansagar11,@sunday_standard,mention
savankansagar11,@sadhgurujv,mention
savankansagar11,@ishafoundation,mention
savankansagar11,@gsvasu_tnie,mention
savankansagar11,@etteth,mention
savankansagar11,@sadhgurujv,mention
stemsally,@ulxplorlabs,mention
ctskeeley,@jtugel,mention
cherri_luna,@lgates_science,mention
skyred561,@adztv_,mention
joebird1000,@ngssfresno,mention
stephsumarna,@lgates_science,mention
ameliagotwals,@lgates_science,mention
tlynnr85,@dacia92,mention
williamfranzell,@lgates_science,mention
rachelbconnolly,@lgates_science,mention
sciressoehl,@drloriandersen,mention
sciressoehl,@3dplanjeanane,mention
sciressoehl,@flipgrid,mention
drloriandersen,@lgates_science,mention
vars03,@r_m56k,mention
kminarik1,@lgates_science,mention
safarnum,@rowerikw,mention
cjcochrane21,@lgates_science,mention
marynelson314,@lgates_science,mention
tdishelton,@frankmcgowa,mention
tdishelton,@tdishelton,mention
achosinfo,@lgates_science,mention
frankmcgowa,@tdishelton,mention
ametsoc,@s_m_kelly,mention
ametsoc,@ametsoc,mention
035anacaroline,@giovanas92,mention
dailystem,@creosityspace,mention
drdonhaas,@emsandy,mention
isaacjwells,@thesocialcore,mention
achosinfo,@drdsteele_phd,mention
adachola,@djwink1,mention
adachola,@lsriuic,mention
5thgradetcher,@philiplbell,mention
5thgradetcher,@emsandy,mention
djwink1,@lsriuic,mention
djwink1,@uicnews,mention
djwink1,@chemistryatuic,mention
33thomasst,@whitehouse,mention
33thomasst,@realdonaldtrump,mention
phenomonica,@brlowell,mention
phenomonica,@katemcneill6,mention
phenomonica,@tst_nsta,mention
phenomonica,@scope_nsta,mention
phenomonica,@achieve,mention
triassociation,@paulandersen,mention
memspa,@supt23,mention
jilljensenideas,@anne_mayre,mention
jilljensenideas,@jenniferfine5,mention
drloriandersen,@sciressoehl,mention
tedwillard2061,@mdhjohnson,mention
tedwillard2061,@tdishelton,mention
tedwillard2061,@cariwilliamz,mention
tedwillard2061,@tjscience,mention
tedwillard2061,@jrosenberg6432,mention
tedwillard2061,@bpenuel,mention
salsa_di_sonia,@amoitoast,mention
thesocialcore,@drcrean,mention
thesocialcore,@krademaker,mention
emeli_kumi,@koyagi_me_me,mention
drloriandersen,@philiplbell,mention
jaimelh97,@xboxmexico,mention
jaimelh97,@summergamefest,mention
jaimelh97,@geoffkeighley,mention
jaimelh97,@you,mention
wvqp,@theepicdept,mention
dreramirez3,@emsandy,mention
mibioteachers,@jhubb546,mention
mibioteachers,@mibioteachers,mention
jhubb546,@mibioteachers,mention
achosinfo,@sciressoehl,mention
sciressoehl,@philiplbell,mention
robert_rwallace,@brownpatrick8,mention
pdkintl,@nsta,mention
pdkintl,@ngsschat,mention
tha_jerk2012,@jaquezmus,mention
tha_jerk2012,@unholytaurean,mention
achosinfo,@tdishelton,mention
brooksplanet2,@tdishelton,mention
betsyd1115,@thinksci,mention
betsyd1115,@ngss_tweeps,mention
betsyd1115,@astbigideas,mention
wandabryant,@sjostliketoast,mention
wandabryant,@kmgill135,mention
wandabryant,@geererc,mention
douglasmhaddad,@teacher2teacher,mention
douglasmhaddad,@math7ms,mention
douglasmhaddad,@ontheballedu,mention
douglasmhaddad,@donnaweth,mention
douglasmhaddad,@tyler_lappe,mention
douglasmhaddad,@_steelejackson_,mention
douglasmhaddad,@stemdaywithgray,mention
douglasmhaddad,@klimkowskimrs,mention
douglasmhaddad,@mrs_kling_tech,mention
3dscinceguy,@philiplbell,mention
phyzzymauro,@tdishelton,mention
xeno_lith,@philiplbell,mention
xeno_lith,@krenaep,mention
xeno_lith,@drloriandersen,mention
xeno_lith,@tiffthestemist,mention
xeno_lith,@lgates_science,mention
navel_hachinai,@mybhtni,mention
philiplbell,@emsandy,mention
philiplbell,@stemteachtools,mention
harristeaches,@sbottasullivan,mention
harristeaches,@drlorianders,mention
mrs_mhyun,@sbottasullivan,mention
mrs_mhyun,@drlorianders,mention
aprilmaier2,@ngssphenomena,mention
mbraaten,@sbottasullivan,mention
mbraaten,@drlorianders,mention
achosinfo,@sbottasullivan,mention
achosinfo,@drlorianders,mention
anne_mayre,@jenniferfine5,mention
safarnum,@emsandy,mention
bbarent,@thinksci,mention
fastplants,@concorddotorg,mention
shaffersermini,@thinksci,mention
brucewellmanks,@crystal_babb,mention
brucewellmanks,@jerryonions,mention
brucewellmanks,@dunawayraymond,mention
brucewellmanks,@ksdehq,mention
sodakcurious,@tjscience,mention
drloriandersen,@alikaaay,mention
drloriandersen,@drloriandersen,mention
drloriandersen,@nsta,mention
amanda_davis_ms,@tdishelton,mention
cathy__brown,@brownpatrick8,mention
cajonvalleyusd,@classroomkendra,mention
hayda___,@misterjjack,mention
frankmcgowa,@tdishelton,mention
magnoliacvusd,@classroomkendra,mention
ferguson_cassie,@flipgrid,mention
msvickscience,@flipgrid,mention
alikaaay,@drloriandersen,mention
alikaaay,@nsta,mention
martinthomasedd,@triassociation,mention
martinthomasedd,@paulandersen,mention
inqits,@tdishelton,mention
williamfranzell,@alisalusd,mention
williamfranzell,@monymony92,mention
williamfranzell,@m_joyofheart,mention
williamfranzell,@teacherlora,mention
williamfranzell,@alisal_edtech,mention
williamfranzell,@newimpulse,mention
williamfranzell,@aliciamfletcher,mention
williamfranzell,@kion546,mention
williamfranzell,@ksbw,mention
williamfranzell,@bardinschool,mention
williamfranzell,@cogswell_ben,mention
williamfranzell,@monymony92,mention
williamfranzell,@adoptedelf,mention
achosinfo,@missdematteo,mention
achosinfo,@johannabrown,mention
achosinfo,@googleforedu,mention
achosinfo,@shscilabteacher,mention
tenstrands,@cascience,mention
mrskteaches,@nasajpl_edu,mention
mrskteaches,@cascience,mention
drloriandersen,@dgianelos,mention
cindylkern,@terry711,mention
cindylkern,@quest_lc,mention
cindylkern,@cindylkern,mention
abel_jennifer,@kollmanrebecca,mention
crazysciteach,@warkscience,mention
mshughesrhs,@paulanderson,mention
mslorisstory,@okheelee_,mention
singinginsecond,@kmgill135,mention
singinginsecond,@kmgill135,mention
singinginsecond,@seesaw,mention
cariwilliamz,@tpsf,mention
singinginsecond,@tdishelton,mention
ocdestem,@ca_scas2,mention
meg_gruber,@nesta_us,mention
mohwidiansyah,@irmanputrasidin,mention
triassociation,@paulandersen,mention
missdematteo,@flipgrid,mention
ashley_green2,@conceptboardapp,mention
ashley_green2,@labxchange,mention
mrskohout,@paulandersen,mention
achosinfo,@tdishelton,mention
tdishelton,@richbacolor,mention
tdishelton,@maureenklein,mention
tdishelton,@jhubb546,mention
tdishelton,@chaney718,mention
tdishelton,@nicolejbolduc,mention
tdishelton,@miss_schilling_,mention
tdishelton,@frankmcgowa,mention
tdishelton,@ajz_313,mention
tdishelton,@tdishelton,mention
tdishelton,@nflynnseattle,mention
tdishelton,@dgianelos,mention
tdishelton,@zoom_us,mention
tdishelton,@flipgrid,mention
tdishelton,@schoology,mention
tdishelton,@conceptboardapp,mention
tdishelton,@astbigideas,mention
tdishelton,@meganrelmore,mention
dgianelos,@science_4_all,mention
singinginsecond,@tdishelton,mention
singinginsecond,@ngsschat,mention
jenniferfine5,@kradz_science,mention
jenniferfine5,@catlin_tucker,mention
jenniferfine5,@frankmcgowa,mention
jenniferfine5,@ajz_313,mention
jenniferfine5,@tdishelton,mention
mbraaten,@tjscience,mention
mbraaten,@salgadoscience,mention
mbraaten,@astbigideas,mention
starrscience,@tjscience,mention
starrscience,@salgadoscience,mention
starrscience,@astbigideas,mention
krademaker,@thesocialcore,mention
ngsschat,@tdishelton,mention
nsta_xvii,@wstasci,mention
tdishelton,@dgianelos,mention
tdishelton,@zoom_us,mention
tdishelton,@flipgrid,mention
tdishelton,@schoology,mention
drcrean,@thesocialcore,mention
thinksci,@betsyd1115,mention
thinksci,@ngss_tweeps,mention
thinksci,@astbigideas,mention
wdislost_,@zeantoeiza,mention
tdishelton,@kradz_science,mention
tdishelton,@catlin_tucker,mention
thinksci,@betsyd1115,mention
thinksci,@ngss_tweeps,mention
thinksci,@astbigideas,mention
frankmcgowa,@tdishelton,mention
achosinfo,@dgianelos,mention
achosinfo,@zoom_us,mention
achosinfo,@flipgrid,mention
achosinfo,@schoology,mention
lgates_science,@thinksci,mention
lgates_science,@ngss_tweeps,mention
lgates_science,@astbigideas,mention
thinksci,@drloriandersen,mention
thinksci,@ngss_tweeps,mention
thinksci,@astbigideas,mention
drloriandersen,@thinksci,mention
drloriandersen,@ngss_tweeps,mention
drloriandersen,@astbigideas,mention
jptmcsci300,@wstasci,mention
kasen_the_kidd,@shiloh30908969,mention
kasen_the_kidd,@theeliasrework,mention
kasen_the_kidd,@potus,mention
jmartinsiqueira,@soraalicefag,mention
sodakcurious,@richbacolor,mention
sodakcurious,@ashley_green2,mention
triassociation,@paulandersen,mention
wandabryant,@gosciencego,mention
wandabryant,@stemteachtools,mention
wandabryant,@stemteachtools,mention
kradz_science,@catlin_tucker,mention
ablythe109,@wandabryant,mention
ablythe109,@khawaja_hanadi,mention
ablythe109,@tdishelton,mention
ablythe109,@richbacolor,mention
ablythe109,@miss_schilling_,mention
vanwagoner_kirk,@amplify,mention
vanwagoner_kirk,@nsta,mention
tcaseyadk,@3dsciencecafe,mention
jilljensenideas,@mrmusselman,mention
jilljensenideas,@eveimanz,mention
jilljensenideas,@pavlicekwendy,mention
jilljensenideas,@burlmaschools,mention
victor2021,@boriscastellano,mention
victor2021,@kuzferrer,mention
victor2021,@boriscastellano,mention
victor2021,@360endirecto,mention
victor2021,@vtvcanal8,mention
epuujee,@waclimetime,mention
epuujee,@esd113,mention
missdematteo,@tjscience,mention
missdematteo,@flipgrid,mention
science_4_all,@tjscience,mention
alliebbogart,@perales_science,mention
stellindelcuore,@kurxkage,mention
stellindelcuore,@my_name_is_irene,mention
eal3liwi,@alm7rwl,mention
creosityspace,@stanysorg,mention
creosityspace,@nysmtp,mention
debra_nsta,@tdishelton,mention
wiscileaders,@tjscience,mention
nflynnseattle,@richbacolor,mention
nflynnseattle,@ashley_green2,mention
esd113,@waclimetime,mention
esd113,@esd113,mention
csargent_bio,@concorddotorg,mention
dataclassroom,@biologygoddess,mention
dataclassroom,@dataclassroom,mention
shahburnspark,@richbacolor,mention
beyondbenign,@saskia_svb,mention
beyondbenign,@johannabrown,mention
jleescience,@richbacolor,mention
jleescience,@ashley_green2,mention
lex1science,@concorddotorg,mention
leenabmc,@csba_now,mention
johannabrown,@saskia_svb,mention
torihiki_d_a_,@toukenranbu9192,mention
saskia_svb,@johannabrown,mention
fer0610,@frandeltayt,mention
fer0610,@peremill,mention
philiplbell,@richbacolor,mention
philiplbell,@ashley_green2,mention
triassociation,@paulandersen,mention
cathyrobey3,@richbacolor,mention
ashley_green2,@shscilabteacher,mention
audimute,@ca_young,mention
blocht574,@richbacolor,mention
dassel,@richbacolor,mention
dassel,@ashley_green2,mention
nextgenmaril,@doc_b_brown,mention
nextgenmaril,@nearpod,mention
brooksplanet2,@tdishelton,mention
achosinfo,@tdishelton,mention
achosinfo,@tdishelton,mention
mescamilla1980,@tdishelton,mention
eklose,@amanda_davis_ms,mention
3dscinceguy,@abeslo,mention
3dscinceguy,@openscied,mention
melshep34,@khawaja_hanadi,mention
melshep34,@tdishelton,mention
katesor1027,@amanda_davis_ms,mention
katesor1027,@tdishelton,mention
achosinfo,@sbottasullivan,mention
amanda_davis_ms,@katesor1027,mention
amanda_davis_ms,@tdishelton,mention
auntjennoelle,@wested,mention
cameron_rhew,@erinsmayer,mention
cameron_rhew,@slidesmaniasm,mention
auntjennoelle,@cascience,mention
jordanmenning,@kerriwingert,mention
jordanmenning,@cueducation,mention
distancelrnbot,@lgates_science,mention
mslorisstory,@lgates_science,mention
tonyea_mead,@tdishelton,mention
imsouthern,@tdishelton,mention
pps_science,@abeslo,mention
pps_science,@openscied,mention
camila_carter19,@victorinh4,mention
biologygoddess,@dataclassroom,mention
kollmanrebecca,@ngssfresno,mention
annelowry8,@tdishelton,mention
3dplanjeanane,@tjscience,mention
3dplanjeanane,@salgadoscience,mention
3dplanjeanane,@astbigideas,mention
mpershan,@beckynftp,mention
mpershan,@sneffleupagus,mention
mpershan,@askamathteacher,mention
mpershan,@ngss_tweeps,mention
justolive_ed,@marydevane2,mention
justolive_ed,@justoliveed,mention
biologygoddess,@daleyscience,mention
kerriwingert,@cueducation,mention
skserm01,@ferncreekhigh,mention
skserm01,@jcpsky,mention
weibertscience,@warkscience,mention
weibertscience,@ngss_tweeps,mention
nstadistrict_16,@nevadascience,mention
lgates_science,@martin4science,mention
